title,price,url,scrape_date,tech_Brand,tech_Manufacturer,tech_Series,tech_Colour,tech_Form Factor,tech_Item Height,tech_Item Width,tech_Standing screen display size,tech_Screen Resolution,tech_Resolution,tech_Product Dimensions,tech_Batteries,tech_Item model number,tech_Processor Brand,tech_Processor Type,tech_Processor Speed,tech_Processor Count,tech_RAM Size,tech_Memory Technology,tech_Computer Memory Type,tech_Maximum Memory Supported,tech_Hard Drive Size,tech_Hard Disk Description,tech_Hard Drive Interface,tech_Audio Details,tech_Speaker Description,tech_Graphics Coprocessor,tech_Graphics Chipset Brand,tech_Graphics Card Description,tech_Graphics RAM Type,tech_Graphics Card Interface,tech_Connectivity Type,tech_Wireless Type,tech_Number of HDMI Ports,tech_Voltage,tech_Wattage,tech_Operating System,tech_Average Battery Life (in hours),tech_Are Batteries Included,tech_Lithium Battery Energy Content,tech_Number of Lithium Ion Cells,tech_Included Components,tech_Country of Origin,tech_Item Weight,info_ASIN,info_Customer Reviews,info_Best Sellers Rank,info_Date First Available,info_Packer,info_Importer,info_Item Dimensions LxWxH,info_Net Quantity,info_Generic Name,tech_Package Dimensions,tech_Number of USB 2.0 Ports,tech_Optical Drive Type,tech_Memory Clock Speed,tech_Number of USB 3.0 Ports,tech_Power Source,tech_Average Battery Standby Life (in hours),tech_Lithium Battery Weight,tech_Number of Lithium Metal Cells,tech_Notebook Display Technology,tech_Graphics Card Ram Size,tech_Number of Ethernet Ports,tech_Front Webcam Resolution,tech_Hardware Platform,tech_Hard Disk Rotational Speed,tech_Rear Webcam Resolution,tech_Number of Microphone Ports,tech_ASIN,info_Manufacturer,info_Item Weight,info_Included Components,tech_Model,tech_Model Name,tech_Model Year,tech_Flash Memory Installed Size,tech_Special Features,tech_Mounting Hardware,tech_Number of items,tech_Batteries Included,tech_Batteries Required,tech_Device interface - primary,tech_Material,tech_Has Auto Focus,tech_Includes Rechargeable Battery,tech_Includes AC Adapter,tech_Programmable Buttons,tech_Imported By
"Lenovo V15 AMD Ryzen 3 7320U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Windows 11/Arctic Grey/1.65 Kg), 82YU00W7IN","26,390",https://www.amazon.in/Lenovo-39-62cm-Antiglare-Windows-82YU00W7IN/dp/B0C69Z4TKW/ref=sr_1_122?dib=eyJ2IjoiMSJ9.rysPOm8i9S1upa8mtVHFH8Yp-Uo-QZ8P5GvnCyfDUFDYrfGQCV-40143AjZFlZJRGGPA86p1D9eDSo0agvPbuZEgcVDHgCC0ZmNdDhwMwLU5gR3n0jmXaOzv8HO_gP91PJvy_tifNa2DybdjhVGY2O8zRen7wuFBwBJsuY2BXQW5UB-NN8v6dmlcFGy_3CmvOi8AReJCY0HrQyQjRXBrRoOSTF3JIl62Ml1bCMR0Hl2AxmHVZb8Bwi2bk6DgVLrco-wiLtz4CEp5K6n3JXENxd-lG60ElcI6hXSyVXhHEWY33ov9c22mHWjrS75kr0KQnOEZHK-EljoflMmllWAW9Hn5_Jin2lInPsghh7oKDeE.OZme7CZbDacmifAdnn0_ncedZ4hXHL9CItvYFNs6WM8&dib_tag=se&qid=1737543306&s=computers&sr=1-122&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,Lenovo,Lenovo,Lenovo V15 G4,Arctic Grey,Ultra-Portable,53.5 Centimeters,33.1 Centimeters,15.6 Inches,1920 x 1080 pixel,1920 x 1080,7.2 x 33.1 x 53.5 cm; 1.6 kg,1 Lithium Polymer batteries required. (included),82YU00W7IN,AMD,Ryzen 3,2.4 GHz,1,8 GB,Lpddr 5,DDR5 RAM,8 GB,512 GB,SSD,,"Headphones, Speakers",,Intel GMA 3150,AMD,Integrated,Shared,Integrated,Wi-Fi,,,,65 Watts,Windows 11 Home,8.7 Hours,Yes,38 Watt Hours,2,"Laptop, User manual, Adapter",China,1 kg 600 g,B0C69Z4TKW,"3.8
92 ratings
3.8 out of 5 stars","#5,174 in Computers & Accessories (See Top 100 in Computers & Accessories)
#170 in Traditional Laptops",25-May-23,"LCFC (HeFei) Electronics Technology Co., Ltd. No.3188-1, Yungu Road, Economics and Technology Development District, Hefei, Anhui-230601, China","Lenovo India Pvt Ltd, RBD Icon, 2nd Floor, Doddenekundi, Marathaalli Outer Ring Road, Bangalore, India 560037",7.2 x 33.1 x 53.5 Centimeters,1 Case,Laptop,,,No Optical Drive,3200 MHz,,Battery Powered,8 Hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(Refurbished) Lenovo ThinkPad T480 8th Gen Intel Core i7 Thin & Light Laptop (16 GB DDR4 RAM/512 GB SSD/14 (35.6 cm) HD/Windows 11/WiFi/Bluetooth 4.1/Webcam/Intel HD Graphics),Black","19,399",https://www.amazon.in/Refurbished-Lenovo-ThinkPad-T480-Bluetooth/dp/B0DKG223F1/ref=sr_1_123?dib=eyJ2IjoiMSJ9.rysPOm8i9S1upa8mtVHFH8Yp-Uo-QZ8P5GvnCyfDUFDYrfGQCV-40143AjZFlZJRGGPA86p1D9eDSo0agvPbuZEgcVDHgCC0ZmNdDhwMwLU5gR3n0jmXaOzv8HO_gP91PJvy_tifNa2DybdjhVGY2O8zRen7wuFBwBJsuY2BXQW5UB-NN8v6dmlcFGy_3CmvOi8AReJCY0HrQyQjRXBrRoOSTF3JIl62Ml1bCMR0Hl2AxmHVZb8Bwi2bk6DgVLrco-wiLtz4CEp5K6n3JXENxd-lG60ElcI6hXSyVXhHEWY33ov9c22mHWjrS75kr0KQnOEZHK-EljoflMmllWAW9Hn5_Jin2lInPsghh7oKDeE.OZme7CZbDacmifAdnn0_ncedZ4hXHL9CItvYFNs6WM8&dib_tag=se&qid=1737543306&s=computers&sr=1-123&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,Lenovo,Lenovo,Lenovo ThinkPad T480,Black,Clamshell,,,14 Inches,1366 x 768 pixels,1366 x 768 Pixels,,1 Lithium Ion batteries required. (included),T480,Intel,Intel Core i7,1.8 GHz,1,,DDR4,DDR4 SDRAM,32 GB,512 GB,SSD,,,,,Intel,Integrated,Shared,,,802.11bgn,1,,,Windows,,Yes,55 Kilowatt Hours,3,"Laptop, Power Cord, Battery",,1 kg 650 g,B0DKG223F1,"2.6
16 ratings
2.6 out of 5 stars","#4,347 in Computers & Accessories (See Top 100 in Computers & Accessories)
#145 in Traditional Laptops",21-Oct-24,,,,1.00 count,,45 x 35 x 15 cm; 1.65 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dell 14 Thin & Light Laptop, 13th Gen Intel Core i3-1305U Processor/ 8GB/ 512GB SSD/14.0"" (35.56cm) FHD + Comfort view/Windows 11 + MSO'21/15 Month McAfee/Spill-resistant Keyboard/Carbon Black/ 1.46kg","39,990",https://www.amazon.in/Dell-i3-1305U-Processor-Spill-resistant-Keyboard/dp/B0CCSSGRDQ/ref=sr_1_124?dib=eyJ2IjoiMSJ9.rysPOm8i9S1upa8mtVHFH8Yp-Uo-QZ8P5GvnCyfDUFDYrfGQCV-40143AjZFlZJRGGPA86p1D9eDSo0agvPbuZEgcVDHgCC0ZmNdDhwMwLU5gR3n0jmXaOzv8HO_gP91PJvy_tifNa2DybdjhVGY2O8zRen7wuFBwBJsuY2BXQW5UB-NN8v6dmlcFGy_3CmvOi8AReJCY0HrQyQjRXBrRoOSTF3JIl62Ml1bCMR0Hl2AxmHVZb8Bwi2bk6DgVLrco-wiLtz4CEp5K6n3JXENxd-lG60ElcI6hXSyVXhHEWY33ov9c22mHWjrS75kr0KQnOEZHK-EljoflMmllWAW9Hn5_Jin2lInPsghh7oKDeE.OZme7CZbDacmifAdnn0_ncedZ4hXHL9CItvYFNs6WM8&dib_tag=se&qid=1737543306&s=computers&sr=1-124&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,Dell,Dell India Pvt Ltd,Vostro,"14"", Black",Laptop,42.3 Centimeters,7.3 Centimeters,14 Inches,1920 x 1080 pixel,,42.3 x 7.3 x 42.3 cm; 1.46 kg,1 Lithium Ion batteries required. (included),VN3430TKX3X001ORB1,Intel,Core i3,4.5 GHz,1,8 GB,DDR4,,16 GB,,SSD,,,,,Intel,Integrated,Shared,Integrated,Wi-Fi,,,,,Windows 11 Home,,Yes,41 Watt Hours,3,"User Manual, Laptop, Charger & Adapter",China,1 kg 460 g,B0CCSSGRDQ,"3.7
47 ratings
3.7 out of 5 stars","#5,248 in Computers & Accessories (See Top 100 in Computers & Accessories)
#173 in Traditional Laptops",25-Jul-23,Dell India Pvt Ltd,Dell India Pvt Ltd,42.3 x 7.3 x 42.3 Centimeters,1 Count,Laptop,,1,,2666 MHz,2,Battery Powered,10 Hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ASUS Vivobook 16X, 16"" (1920 x 1200), Core i7-12700H Processor 2.3 GHz, (16GB RAM/512GB SSD/RTX 3050/Windows 11/Office Home//Backlit Keyboard/50Whr Battery/Cool Silver/1.8 Kg), K3605ZC-RP628WS","69,990",https://www.amazon.in/ASUS-Vivobook-i7-12700H-Processor-K3605ZC-RP628WS/dp/B09LC8CWLL/ref=sr_1_125?dib=eyJ2IjoiMSJ9.rysPOm8i9S1upa8mtVHFH8Yp-Uo-QZ8P5GvnCyfDUFDYrfGQCV-40143AjZFlZJRGGPA86p1D9eDSo0agvPbuZEgcVDHgCC0ZmNdDhwMwLU5gR3n0jmXaOzv8HO_gP91PJvy_tifNa2DybdjhVGY2O8zRen7wuFBwBJsuY2BXQW5UB-NN8v6dmlcFGy_3CmvOi8AReJCY0HrQyQjRXBrRoOSTF3JIl62Ml1bCMR0Hl2AxmHVZb8Bwi2bk6DgVLrco-wiLtz4CEp5K6n3JXENxd-lG60ElcI6hXSyVXhHEWY33ov9c22mHWjrS75kr0KQnOEZHK-EljoflMmllWAW9Hn5_Jin2lInPsghh7oKDeE.OZme7CZbDacmifAdnn0_ncedZ4hXHL9CItvYFNs6WM8&dib_tag=se&qid=1737543306&s=computers&sr=1-125&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,ASUS,ASUS,ASUS Vivobook 16X OLED,Cool Silver,Clamshell,,,16 Inches,1920 x 1200 pixels,1920 x 1200,,1 P76 batteries required. (included),90NB11F2-M00WX0,Intel,Intel Core i7,2.3 GHz,14,,DDR4,DDR4 SDRAM,16 GB,512 GB,SSD,,"Speakers, Headphones",Built-in speakers,NVIDIA GeForce RTX 3050,Intel,Dedicated,GDDR6,Integrated,"Bluetooth, Wi-Fi",,,,,Windows 11 Home,,Yes,,3,"Laptop, Adaptor: ø4.5, 120W AC Adapter, User Manual",China,1 kg 800 g,B09LC8CWLL,"3.5
5 ratings
3.5 out of 5 stars","#6,069 in Computers & Accessories (See Top 100 in Computers & Accessories)
#195 in Traditional Laptops",14-Nov-24,"TECH FRONT (CHONGQING) COMPUTER CO. LTD. NO. 18, ZONGBAO ROAD, SHAPINGBA DISTRICT CHONGQING, CHINA","ASUS INDIA PRIVATE LIMITED, 402, Supreme chambers, 17/18, Shah Industrial Estate, Veera Desai Road, Andheri (West), Mumbai 400053, India",,1 Count,Laptop,48.6 x 30.8 x 6.5 cm; 1.8 kg,,No Optical Storage,,,,,,,,4 GB,,,,,,,,,,,,,,,,,,,,,,,,,,
"MSI Modern 14, Intel 12th Gen. i3 1215U,36CM Laptop(8GB/512GB NVMe SSD/Windows 11 Home/UHD Graphic/Classic Black/1.4Kg),C12MO-1205IN","29,275",https://www.amazon.in/MSI-Windows-Graphic-Classic-C12MO-1205IN/dp/B0D22L96QY/ref=sr_1_126?dib=eyJ2IjoiMSJ9.rysPOm8i9S1upa8mtVHFH8Yp-Uo-QZ8P5GvnCyfDUFDYrfGQCV-40143AjZFlZJRGGPA86p1D9eDSo0agvPbuZEgcVDHgCC0ZmNdDhwMwLU5gR3n0jmXaOzv8HO_gP91PJvy_tifNa2DybdjhVGY2O8zRen7wuFBwBJsuY2BXQW5UB-NN8v6dmlcFGy_3CmvOi8AReJCY0HrQyQjRXBrRoOSTF3JIl62Ml1bCMR0Hl2AxmHVZb8Bwi2bk6DgVLrco-wiLtz4CEp5K6n3JXENxd-lG60ElcI6hXSyVXhHEWY33ov9c22mHWjrS75kr0KQnOEZHK-EljoflMmllWAW9Hn5_Jin2lInPsghh7oKDeE.OZme7CZbDacmifAdnn0_ncedZ4hXHL9CItvYFNs6WM8&dib_tag=se&qid=1737543306&s=computers&sr=1-126&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,MSI,MSI,Modern 14,Classic Black,Laptop,43.1 Centimeters,28.4 Centimeters,36 Centimetres,1920 x 1080 pixel,,7.8 x 28.4 x 43.1 cm; 2.41 kg,1 Lithium Polymer batteries required. (included),,Intel,Intel Core i3,1.2 GHz,1,,DDR4,,16 GB,512 GB,SSD,,Headphones,,Intel UHD Graphics,Intel,Integrated,Shared,Integrated,Wi-Fi,,,,,Windows 11 Home,,Yes,,3,Laptop,,2 kg 410 g,B0D22L96QY,"4.3
32 ratings
4.3 out of 5 stars","#4,758 in Computers & Accessories (See Top 100 in Computers & Accessories)
#156 in Traditional Laptops",18-Apr-24,"Micro-Star International Co., Ltd. No. 88 East Qianjin Road, Kunshan City, Jiangsu, China","Micro-Star International Co., Ltd. No. 88 East Qianjin Road, Kunshan City, Jiangsu, China",7.8 x 28.4 x 43.1 Centimeters,1 Count,Laptop,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ASUS TUF Gaming F15 - Intel Core i5-11260H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz, (8GB/512GB SSD/4GB NVIDIA RTX 2050/Win 11/MS Office/Backlit/Black/2.30 kg),FX506HF-HN077WS","49,899",https://www.amazon.in/ASUS-TUF-Gaming-F15-FX506HF-HN077WS/dp/B0D2HZ1XQW/ref=sr_1_127?dib=eyJ2IjoiMSJ9.rysPOm8i9S1upa8mtVHFH8Yp-Uo-QZ8P5GvnCyfDUFDYrfGQCV-40143AjZFlZJRGGPA86p1D9eDSo0agvPbuZEgcVDHgCC0ZmNdDhwMwLU5gR3n0jmXaOzv8HO_gP91PJvy_tifNa2DybdjhVGY2O8zRen7wuFBwBJsuY2BXQW5UB-NN8v6dmlcFGy_3CmvOi8AReJCY0HrQyQjRXBrRoOSTF3JIl62Ml1bCMR0Hl2AxmHVZb8Bwi2bk6DgVLrco-wiLtz4CEp5K6n3JXENxd-lG60ElcI6hXSyVXhHEWY33ov9c22mHWjrS75kr0KQnOEZHK-EljoflMmllWAW9Hn5_Jin2lInPsghh7oKDeE.OZme7CZbDacmifAdnn0_ncedZ4hXHL9CItvYFNs6WM8&dib_tag=se&qid=1737543306&s=computers&sr=1-127&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,ASUS,ASUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 kg 570 g,B0D2HZ1XQW,"3.9
5 ratings
3.9 out of 5 stars","#4,307 in Computers & Accessories (See Top 100 in Computers & Accessories)
#142 in Traditional Laptops",12-Apr-23,,,,1 Count,,42.7 x 31.1 x 10.2 cm; 3.57 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HONOR MagicBook X16 Pro 2024, 13th Gen Intel Core i5-13420H (8GB/512GB NVMe SSD, 16-inch (40.64 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint/1.75Kg), Gray","44,566",https://www.amazon.in/MagicBook-i5-13420H-Anti-Glare-Keyboard-Fingerprint/dp/B0CXLVKNVB/ref=sr_1_128?dib=eyJ2IjoiMSJ9.rysPOm8i9S1upa8mtVHFH8Yp-Uo-QZ8P5GvnCyfDUFDYrfGQCV-40143AjZFlZJRGGPA86p1D9eDSo0agvPbuZEgcVDHgCC0ZmNdDhwMwLU5gR3n0jmXaOzv8HO_gP91PJvy_tifNa2DybdjhVGY2O8zRen7wuFBwBJsuY2BXQW5UB-NN8v6dmlcFGy_3CmvOi8AReJCY0HrQyQjRXBrRoOSTF3JIl62Ml1bCMR0Hl2AxmHVZb8Bwi2bk6DgVLrco-wiLtz4CEp5K6n3JXENxd-lG60ElcI6hXSyVXhHEWY33ov9c22mHWjrS75kr0KQnOEZHK-EljoflMmllWAW9Hn5_Jin2lInPsghh7oKDeE.OZme7CZbDacmifAdnn0_ncedZ4hXHL9CItvYFNs6WM8&dib_tag=se&qid=1737543306&s=computers&sr=1-128&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,HONOR,HONOR,BRN,Space Gray,Laptop,51.8 Centimeters,32 Centimeters,16 Inches,1920 x 1200 pixels,1920 x 1200 Pixels,6.5 x 32 x 51.8 cm; 1.75 kg,1 Lithium Polymer batteries required. (included),Brn,Intel,Intel Core i5,2.1 GHz,1,8 GB,LPDDR4X,,8 GB,,SSD,,"Headphones, Speakers",2 Immersive Surround Sound Speaker,Intel UHD Graphics,Intel,Integrated,DDR4 SDRAM,Integrated,"Bluetooth, Wi-Fi","Bluetooth, 802.11ax, 802.11a/g/n/ac",1,5 Volts,65 Watts,Windows 11 Home,11.5 Hours,Yes,,1,"1 U Laptop,1 U Charger,1 U Data Cable,1 U Warranty Card,1 U User Manual",China,1 kg 750 g,B0CXLVKNVB,"4.2
577 ratings
4.2 out of 5 stars","#4,276 in Computers & Accessories (See Top 100 in Computers & Accessories)
#141 in Traditional Laptops",09-Mar-24,"Nanchang Huaqin Electronic Technology Co., Ltd. No. 2999, Tianxiang Avenue, High-Tech Development Zone, Nanchang City,Jiangxi Province, P.R. China - 330096","P R Innovations Pvt. Ltd. 142/3, Transport Nagar, Agra, Uttar Pradesh - 282002, India Customer Care No. : 1800 309 8970 Email : customersupport@psavglobaltech.com Write to : Bozlun India Services, FF -10, Mark Mall, Sector 4B, Vasundhra, Ghaziabad – 201012",6.5 x 32 x 51.8 Centimeters,1 Count,Laptop,,1,No,,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ASUS Vivobook Go 15 (2023), AMD Ryzen 3 7320U, 15.6-inch (39.62 cm) FHD, Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.63 kg), E1504FA-NJ322WS","29,990",https://www.amazon.in/ASUS-Vivobook-15-6-inch-Windows-E1504FA-NJ322WS/dp/B0BTWDRKG1/ref=sr_1_129?dib=eyJ2IjoiMSJ9.rysPOm8i9S1upa8mtVHFH8Yp-Uo-QZ8P5GvnCyfDUFDYrfGQCV-40143AjZFlZJRGGPA86p1D9eDSo0agvPbuZEgcVDHgCC0ZmNdDhwMwLU5gR3n0jmXaOzv8HO_gP91PJvy_tifNa2DybdjhVGY2O8zRen7wuFBwBJsuY2BXQW5UB-NN8v6dmlcFGy_3CmvOi8AReJCY0HrQyQjRXBrRoOSTF3JIl62Ml1bCMR0Hl2AxmHVZb8Bwi2bk6DgVLrco-wiLtz4CEp5K6n3JXENxd-lG60ElcI6hXSyVXhHEWY33ov9c22mHWjrS75kr0KQnOEZHK-EljoflMmllWAW9Hn5_Jin2lInPsghh7oKDeE.OZme7CZbDacmifAdnn0_ncedZ4hXHL9CItvYFNs6WM8&dib_tag=se&qid=1737543306&s=computers&sr=1-129&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,ASUS,ASUS,Vivobook Go 15 (2023),Black,Ultra-Portable,18 Millimeters,36 Centimeters,15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,23.3 x 36 x 1.8 cm; 1.63 kg,1 Lithium Ion batteries required. (included),E1504FA-NJ322WS,AMD,Ryzen 3,4.1 GHz,4,8 GB,DDR5,SDRAM,24 GB,512 GB,SSD,,"Headphones, Speakers","SonicMaster, Built-in speaker, Built-in array microphone",AMD Radeon™ Graphics,AMD,Integrated,Shared,Integrated,"Bluetooth, Wi-Fi","Bluetooth, 802.11ax",,19 Volts,45 Watts,Windows 11 Home,6 Hours,Yes,42 Watt Hours,3,"Laptop, User Manual, 45W AC Adapter",,1 kg 630 g,B0BTWDRKG1,"4.3
3 ratings
4.3 out of 5 stars","#6,430 in Computers & Accessories (See Top 100 in Computers & Accessories)
#213 in Traditional Laptops",04-Feb-23,"DIGITEK (CHONGQING) LIMITED B01 SEC C AIRPORT FUNCTION ZONE LIANGLU CUNTAN FREE TRADE PORT AREA, YUBEI DISTRICT CHONGQING CHINA","ASUS INDIA PRIVATE LIMITED, 402, Supreme chambers, 17/18, Shah Industrial Estate, Veera Desai Road, Andheri (west), Mumbai 400053, India",23.3 x 36 x 1.8 Centimeters,1 Count,Laptop,,1,No Optical Drive,5500 MHz,2,,,,,,,,,PC,,,,,,,,,,,,,,,,,,,,,,,
"(Refurbished) Lenovo ThinkPad 8th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics)","15,959",https://www.amazon.in/Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR49QPM9/ref=sr_1_130?dib=eyJ2IjoiMSJ9.rysPOm8i9S1upa8mtVHFH8Yp-Uo-QZ8P5GvnCyfDUFDYrfGQCV-40143AjZFlZJRGGPA86p1D9eDSo0agvPbuZEgcVDHgCC0ZmNdDhwMwLU5gR3n0jmXaOzv8HO_gP91PJvy_tifNa2DybdjhVGY2O8zRen7wuFBwBJsuY2BXQW5UB-NN8v6dmlcFGy_3CmvOi8AReJCY0HrQyQjRXBrRoOSTF3JIl62Ml1bCMR0Hl2AxmHVZb8Bwi2bk6DgVLrco-wiLtz4CEp5K6n3JXENxd-lG60ElcI6hXSyVXhHEWY33ov9c22mHWjrS75kr0KQnOEZHK-EljoflMmllWAW9Hn5_Jin2lInPsghh7oKDeE.OZme7CZbDacmifAdnn0_ncedZ4hXHL9CItvYFNs6WM8&dib_tag=se&qid=1737543306&s=computers&sr=1-130&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,Lenovo,Lenovo,Lenovo ThinkPad,Black,Ultra-Portable,,,14 Inches,1366 x 768,1366 x 768 Pixels,,1 Lithium Ion batteries required. (included),Lenovo ThinkPad L480,Intel,Intel Core i5,1.6 GHz,1,8 GB,DDR4,,16 GB,256 GB,SSD,USB,Headphones,,Intel UHD Graphics 620,Intel,Integrated,Shared,,"Bluetooth, Wi-Fi",,1,20 Volts,,Windows,2 Hours,Yes,45 Watt Hours,3,"Laptop, Power Cord, Battery",,1 kg 700 g,B0CR49QPM9,"3.3
317 ratings
3.3 out of 5 stars","#5,402 in Computers & Accessories (See Top 100 in Computers & Accessories)
#177 in Traditional Laptops",28-Dec-23,,,,1 Count,,50.7 x 29.5 x 8.3 cm; 1.7 kg,,,,,,2 Days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lenovo IdeaPad 1 AMD Ryzen 3 7320U 15.6"" HD Thin and Light Laptop (8 GB/512GB SDD/Windows 11 Home/Office 2021/1Yr ADP Free/Cloud Grey/1.58Kg), 82VG00EVIN","29,643",https://www.amazon.in/Lenovo-IdeaPad-Windows-Warranty-82VG00EVIN/dp/B0CJLP39RS/ref=sr_1_131?dib=eyJ2IjoiMSJ9.rysPOm8i9S1upa8mtVHFH8Yp-Uo-QZ8P5GvnCyfDUFDYrfGQCV-40143AjZFlZJRGGPA86p1D9eDSo0agvPbuZEgcVDHgCC0ZmNdDhwMwLU5gR3n0jmXaOzv8HO_gP91PJvy_tifNa2DybdjhVGY2O8zRen7wuFBwBJsuY2BXQW5UB-NN8v6dmlcFGy_3CmvOi8AReJCY0HrQyQjRXBrRoOSTF3JIl62Ml1bCMR0Hl2AxmHVZb8Bwi2bk6DgVLrco-wiLtz4CEp5K6n3JXENxd-lG60ElcI6hXSyVXhHEWY33ov9c22mHWjrS75kr0KQnOEZHK-EljoflMmllWAW9Hn5_Jin2lInPsghh7oKDeE.OZme7CZbDacmifAdnn0_ncedZ4hXHL9CItvYFNs6WM8&dib_tag=se&qid=1737543306&s=computers&sr=1-131&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,Lenovo,Lenovo,IdeaPad 1 15AMN7,Cloud Grey,Ultra-Portable,49.9 Centimeters,7.6 Centimeters,15.6 Inches,1366 x 768,1920 x 1080 Pixels,49.9 x 7.6 x 49.9 cm; 1.8 kg,1 Lithium Polymer batteries required. (included),82VG00EVIN,AMD,Ryzen 3,2.4 GHz,4,8 GB,Lpddr 5,DDR5 RAM,8 GB,512 GB,SSD,PCIE x 4,"Headphones, Speakers","Stereo speakers, 1.5W x2, Dolby Audio",Integrated AMD Radeon 610M Graphics,AMD,Integrated,Shared,Integrated,"Bluetooth, Wi-Fi",Bluetooth,,3.6 Volts,,Windows 11 Home,10 Hours,Yes,42 Watt Hours,3,"Laptop,User Manual,Power Adapter",China,1 kg 800 g,B0CJLP39RS,"3.8
54 ratings
3.8 out of 5 stars","#7,025 in Computers & Accessories (See Top 100 in Computers & Accessories)
#231 in Traditional Laptops",22-Sep-23,"One of the below: Hefei Bitland Information Technology Co.,Ltd - No.4088 Jiuxiu Road National Hefei economic & technology development area Hefei Anhui China LCFC（Hefei) Electronics Technology Co., Ltd. - NO.1-3188,YUNGU ROAD, HEFEI EXPORT PROCESSING ZONE. ANHUI PROVINCE,CHINA Tech-Com(Shanghai) Computer Co Ltd - No.6 Ln.58,San-Zhuang Rd., Songjiang EPZ ShangHai, China Wistron InfoComm (Kunshan) Co.Ltd - 168# First Avenue, Kunshan Export Processing Zone, Kunshan, Jiangsu, China Compal information technology (kunshan) CO., LTD. - Address: No. 58, the 1st street, Kunshan Export Processing Zone, Jiangsu, P.R.O.C. CHINA Kunshan Hichain storage Co. Ltd - No. 88 Xinxiang Road Avenue Kunshan CBZ Wujiang Hichain warehousing LTD - No.2088 Pangjin road, Wujiang economic development area, Jiangsu, China","Lenovo (India) Private Limited, RBD Icon, Level 2, Doddenakundi Village, Marathahalli Outer Ring Road, K. R. Puram Hobli, Bangalore 560037, Karnataka, India",49.9 x 7.6 x 49.9 Centimeters,1 Piece,Laptop,,1,No Optical Drive,,2,,,,,,8 GB,,,,,,,,,,,,,,,,,,,,,,,,,,
